2020-W53,549,0,0,0,61425,AT,8901064,AT,Age70_79,COM,769199
2020-W53,0,0,0,0,0,AT,8901064,AT,Age70_79,MOD,769199
2020-W53,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2020-W53,0,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2020-W53,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2020-W53,0,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2020-W53,1641,0,0,0,61425,AT,8901064,AT,Age80+,COM,474047
2020-W53,0,0,0,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W01,8304,0,0,0,61425,AT,8901064,AT,1_Age60+,COM,2259262
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W01,17544,0,0,0,61425,AT,8901064,AT,1_Age<60,COM,5099181
2021-W01,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W01,25848,0,0,0,61425,AT,8901064,AT,ALL,COM,7358443
2021-W01,0,0,0,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W01,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W01,0,0,0,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W01,0,0,0,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W01,780,0,0,0,61425,AT,8901064,AT,Age18_24,COM,696064
2021-W01,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W01,0,0,0,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W01,10264,0,0,0,61425,AT,8901064,AT,Age25_49,COM,3006228
2021-W01,0,0,0,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W01,0,0,0,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W01,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W01,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W01,6476,0,0,0,61425,AT,8901064,AT,Age50_59,COM,1396889
2021-W01,0,0,0,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W01,0,0,0,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W01,0,0,0,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W01,0,0,0,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W01,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W01,2685,0,0,0,61425,AT,8901064,AT,Age60_69,COM,1016016
2021-W01,0,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W01,0,0,0,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W01,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W01,1497,0,0,0,61425,AT,8901064,AT,Age70_79,COM,769199
2021-W01,4122,0,0,0,61425,AT,8901064,AT,Age80+,COM,474047
2021-W01,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W01,0,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W01,0,0,0,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W02,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W02,40343,0,177,0,61425,AT,8901064,AT,1_Age60+,COM,2259262
2021-W02,0,0,0,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W02,79,0,0,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W02,43766,0,198,0,61425,AT,8901064,AT,1_Age<60,COM,5099181
2021-W02,0,0,0,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W02,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W02,9,0,0,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W02,88,0,0,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W02,0,0,0,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W02,84109,0,375,0,61425,AT,8901064,AT,ALL,COM,7358443
2021-W02,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W02,2213,0,9,0,61425,AT,8901064,AT,Age18_24,COM,696064
2021-W02,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W02,0,0,0,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W02,0,0,0,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W02,0,0,0,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W02,1,0,0,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W02,23794,0,89,0,61425,AT,8901064,AT,Age25_49,COM,3006228
2021-W02,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W02,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W02,8,0,0,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W02,17685,0,99,0,61425,AT,8901064,AT,Age50_59,COM,1396889
2021-W02,0,0,0,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W02,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W02,9884,0,44,0,61425,AT,8901064,AT,Age60_69,COM,1016016
2021-W02,5,0,0,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W02,0,0,0,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W02,7795,0,46,0,61425,AT,8901064,AT,Age70_79,COM,769199
2021-W02,0,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W02,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W02,6,0,0,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W02,0,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W02,22664,0,87,0,61425,AT,8901064,AT,Age80+,COM,474047
2021-W02,68,0,0,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W02,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W03,41823,0,2366,0,58500,AT,8901064,AT,1_Age60+,COM,2259262
2021-W03,0,0,0,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W03,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W03,27,0,0,0,7200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W03,183,0,0,0,7200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W03,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W03,50916,0,2059,0,58500,AT,8901064,AT,1_Age<60,COM,5099181
2021-W03,0,0,0,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W03,210,0,0,0,7200,AT,8901064,AT,ALL,MOD,7358443
2021-W03,0,0,0,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W03,92739,0,4425,0,58500,AT,8901064,AT,ALL,COM,7358443
2021-W03,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W03,2927,0,71,0,58500,AT,8901064,AT,Age18_24,COM,696064
2021-W03,0,0,0,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W03,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W03,21,0,0,0,7200,AT,8901064,AT,Age18_24,MOD,696064
2021-W03,0,0,0,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W03,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W03,105,0,0,0,7200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W03,29360,0,1113,0,58500,AT,8901064,AT,Age25_49,COM,3006228
2021-W03,0,0,0,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W03,18592,0,872,0,58500,AT,8901064,AT,Age50_59,COM,1396889
2021-W03,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W03,57,0,0,0,7200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W03,8230,0,508,0,58500,AT,8901064,AT,Age60_69,COM,1016016
2021-W03,0,0,0,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W03,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W03,9,0,0,0,7200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W03,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W03,8,0,0,0,7200,AT,8901064,AT,Age70_79,MOD,769199
2021-W03,6610,0,467,0,58500,AT,8901064,AT,Age70_79,COM,769199
2021-W03,0,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W03,26983,0,1391,0,58500,AT,8901064,AT,Age80+,COM,474047
2021-W03,0,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W03,10,0,0,0,7200,AT,8901064,AT,Age80+,MOD,474047
2021-W03,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W04,1298,0,0,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W04,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W04,0,0,0,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W04,14176,0,6584,0,54990,AT,8901064,AT,1_Age60+,COM,2259262
2021-W04,2561,0,0,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W04,13115,0,10715,0,54990,AT,8901064,AT,1_Age<60,COM,5099181
2021-W04,0,0,0,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W04,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W04,0,0,0,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W04,3859,0,0,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W04,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W04,27291,0,17299,0,54990,AT,8901064,AT,ALL,COM,7358443
2021-W04,0,0,0,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W04,83,0,0,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W04,1065,0,584,0,54990,AT,8901064,AT,Age18_24,COM,696064
2021-W04,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W04,7510,0,6014,0,54990,AT,8901064,AT,Age25_49,COM,3006228
2021-W04,0,0,0,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W04,1544,0,0,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W04,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W04,934,0,0,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W04,4533,0,4095,0,54990,AT,8901064,AT,Age50_59,COM,1396889
2021-W04,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W04,0,0,0,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W04,1954,0,1964,0,54990,AT,8901064,AT,Age60_69,COM,1016016
2021-W04,0,0,0,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W04,733,0,0,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W04,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W04,0,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W04,161,0,0,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W04,1448,0,1219,0,54990,AT,8901064,AT,Age70_79,COM,769199
2021-W04,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W04,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W04,0,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W04,404,0,0,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W04,10774,0,3401,0,54990,AT,8901064,AT,Age80+,COM,474047
2021-W05,0,0,0,0,36000,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W05,1306,0,0,0,28800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W05,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W05,5545,0,34572,0,66690,AT,8901064,AT,1_Age60+,COM,2259262
2021-W05,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W05,374,0,0,0,28800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W05,11182,0,43882,0,66690,AT,8901064,AT,1_Age<60,COM,5099181
2021-W05,0,0,1,0,36000,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W05,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W05,0,0,1,0,36000,AT,8901064,AT,ALL,AZ,7358443
2021-W05,16727,0,78454,0,66690,AT,8901064,AT,ALL,COM,7358443
2021-W05,1680,0,0,0,28800,AT,8901064,AT,ALL,MOD,7358443
2021-W05,780,0,2139,0,66690,AT,8901064,AT,Age18_24,COM,696064
2021-W05,15,0,0,0,28800,AT,8901064,AT,Age18_24,MOD,696064
2021-W05,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W05,0,0,0,0,36000,AT,8901064,AT,Age18_24,AZ,696064
2021-W05,6159,0,24471,0,66690,AT,8901064,AT,Age25_49,COM,3006228
2021-W05,218,0,0,0,28800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W05,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W05,0,0,1,0,36000,AT,8901064,AT,Age25_49,AZ,3006228
2021-W05,0,0,0,0,36000,AT,8901064,AT,Age50_59,AZ,1396889
2021-W05,4223,0,17213,0,66690,AT,8901064,AT,Age50_59,COM,1396889
2021-W05,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W05,141,0,0,0,28800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W05,55,0,0,0,28800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W05,0,0,0,0,36000,AT,8901064,AT,Age60_69,AZ,1016016
2021-W05,1857,0,8971,0,66690,AT,8901064,AT,Age60_69,COM,1016016
2021-W05,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W05,0,0,0,0,36000,AT,8901064,AT,Age70_79,AZ,769199
2021-W05,1113,0,6541,0,66690,AT,8901064,AT,Age70_79,COM,769199
2021-W05,30,0,0,0,28800,AT,8901064,AT,Age70_79,MOD,769199
2021-W05,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W05,2575,0,19060,0,66690,AT,8901064,AT,Age80+,COM,474047
2021-W05,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W05,1221,0,0,0,28800,AT,8901064,AT,Age80+,MOD,474047
2021-W05,0,0,0,0,36000,AT,8901064,AT,Age80+,AZ,474047
2021-W06,1806,0,75,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W06,802,0,0,0,43200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W06,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W06,6034,0,38432,0,66690,AT,8901064,AT,1_Age60+,COM,2259262
2021-W06,9960,0,0,0,43200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W06,2174,0,9,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W06,7615,0,48774,0,66690,AT,8901064,AT,1_Age<60,COM,5099181
2021-W06,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W06,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W06,13649,0,87206,0,66690,AT,8901064,AT,ALL,COM,7358443
2021-W06,10762,0,0,0,43200,AT,8901064,AT,ALL,AZ,7358443
2021-W06,3980,0,84,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W06,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W06,520,0,2698,0,66690,AT,8901064,AT,Age18_24,COM,696064
2021-W06,68,0,0,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W06,1971,0,0,0,43200,AT,8901064,AT,Age18_24,AZ,696064
2021-W06,1236,0,1,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W06,4237,0,28097,0,66690,AT,8901064,AT,Age25_49,COM,3006228
2021-W06,5377,0,0,0,43200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W06,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W06,2606,0,0,0,43200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W06,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W06,2839,0,17945,0,66690,AT,8901064,AT,Age50_59,COM,1396889
2021-W06,870,0,8,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W06,1555,0,8067,0,66690,AT,8901064,AT,Age60_69,COM,1016016
2021-W06,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W06,352,0,4,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W06,786,0,0,0,43200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W06,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W06,1180,0,5985,0,66690,AT,8901064,AT,Age70_79,COM,769199
2021-W06,413,0,5,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W06,11,0,0,0,43200,AT,8901064,AT,Age70_79,AZ,769199
2021-W06,5,0,0,0,43200,AT,8901064,AT,Age80+,AZ,474047
2021-W06,1041,0,66,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W06,3299,0,24380,0,66690,AT,8901064,AT,Age80+,COM,474047
2021-W06,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W07,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W07,22371,0,20509,0,80730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W07,2454,0,23,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W07,3131,0,0,0,76800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W07,1464,0,178,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W07,29572,0,1,0,76800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W07,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W07,4096,0,18495,0,80730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W07,32703,0,1,0,76800,AT,8901064,AT,ALL,AZ,7358443
2021-W07,3918,0,201,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W07,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W07,26467,0,39004,0,80730,AT,8901064,AT,ALL,COM,7358443
2021-W07,51,0,19,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W07,231,0,1364,0,80730,AT,8901064,AT,Age18_24,COM,696064
2021-W07,3050,0,0,0,76800,AT,8901064,AT,Age18_24,AZ,696064
2021-W07,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W07,772,0,104,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W07,17023,0,1,0,76800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W07,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W07,2265,0,10366,0,80730,AT,8901064,AT,Age25_49,COM,3006228
2021-W07,9479,0,0,0,76800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W07,637,0,55,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W07,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W07,1578,0,6751,0,80730,AT,8901064,AT,Age50_59,COM,1396889
2021-W07,3031,0,0,0,76800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W07,535,0,9,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W07,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W07,1520,0,3114,0,80730,AT,8901064,AT,Age60_69,COM,1016016
2021-W07,84,0,0,0,76800,AT,8901064,AT,Age70_79,AZ,769199
2021-W07,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W07,1789,0,2813,0,80730,AT,8901064,AT,Age70_79,COM,769199
2021-W07,569,0,6,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W07,19062,0,14582,0,80730,AT,8901064,AT,Age80+,COM,474047
2021-W07,16,0,0,0,76800,AT,8901064,AT,Age80+,AZ,474047
2021-W07,1350,0,8,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W07,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W08,2782,0,1224,0,37200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W08,6118,0,0,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W08,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W08,39655,0,5929,0,84240,AT,8901064,AT,1_Age60+,COM,2259262
2021-W08,1704,0,2551,0,37200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W08,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W08,4230,0,11104,0,84240,AT,8901064,AT,1_Age<60,COM,5099181
2021-W08,51553,0,0,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W08,43885,0,17033,0,84240,AT,8901064,AT,ALL,COM,7358443
2021-W08,57671,0,0,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W08,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W08,4486,0,3775,0,37200,AT,8901064,AT,ALL,MOD,7358443
2021-W08,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W08,228,0,780,0,84240,AT,8901064,AT,Age18_24,COM,696064
2021-W08,6249,0,0,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W08,121,0,91,0,37200,AT,8901064,AT,Age18_24,MOD,696064
2021-W08,804,0,1538,0,37200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W08,29629,0,0,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W08,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W08,2236,0,6079,0,84240,AT,8901064,AT,Age25_49,COM,3006228
2021-W08,15641,0,0,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W08,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W08,779,0,922,0,37200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W08,1742,0,4224,0,84240,AT,8901064,AT,Age50_59,COM,1396889
2021-W08,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W08,5817,0,0,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W08,1990,0,1957,0,84240,AT,8901064,AT,Age60_69,COM,1016016
2021-W08,949,0,721,0,37200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W08,935,0,152,0,37200,AT,8901064,AT,Age70_79,MOD,769199
2021-W08,2548,0,1191,0,84240,AT,8901064,AT,Age70_79,COM,769199
2021-W08,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W08,266,0,0,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W08,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W08,898,0,351,0,37200,AT,8901064,AT,Age80+,MOD,474047
2021-W08,35,0,0,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W08,35117,0,2781,0,84240,AT,8901064,AT,Age80+,COM,474047
2021-W09,6907,0,1,0,67200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W09,83753,0,5780,0,91260,AT,8901064,AT,1_Age60+,COM,2259262
2021-W09,4640,0,1227,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W09,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W09,6976,0,7442,0,91260,AT,8901064,AT,1_Age<60,COM,5099181
2021-W09,47721,0,1,0,67200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W09,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W09,3199,0,178,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W09,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W09,54628,0,2,0,67200,AT,8901064,AT,ALL,AZ,7358443
2021-W09,7839,0,1405,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W09,90729,0,13222,0,91260,AT,8901064,AT,ALL,COM,7358443
2021-W09,4700,0,0,0,67200,AT,8901064,AT,Age18_24,AZ,696064
2021-W09,272,0,4,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W09,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W09,409,0,513,0,91260,AT,8901064,AT,Age18_24,COM,696064
2021-W09,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W09,27375,0,0,0,67200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W09,3089,0,4163,0,91260,AT,8901064,AT,Age25_49,COM,3006228
2021-W09,1619,0,101,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W09,3436,0,2753,0,91260,AT,8901064,AT,Age50_59,COM,1396889
